Item Name,Item Description,Department Name,Custom Field 3,Custom Field 1,Regular Price,MSRP,PIMG_ID,Custom Field 2,Size,Qty 1,On Order Qty,Attribute,Custom Field 4,Custom Field 5,END
D111B,D111B,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,6,10,0,red,,,
D111B,D111B,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,8,10,0,red,,,
D111B,D111B,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,10,10,0,red,,,
D111B,D111B,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,12,10,0,red,,,
D111B,D111B,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,14,10,0,red,,,
D111B,D111B,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,16,10,0,red,,,
D0740,D0740,Issue New York,Womens Apparel,1/7/2011,350,565,,Cocktail Dresses,0,10,0,red,,,
D0740,D0740,Issue New York,Womens Apparel,1/7/2011,330,515,,Cocktail Dresses,2,10,0,green,,,
D0740,D0740,Issue New York,Womens Apparel,1/7/2011,330,515,,Cocktail Dresses,4,10,0,green,,,
D0740,D0740,Issue New York,Womens Apparel,1/7/2011,330,515,,Cocktail Dresses,6,10,0,green,,,
D0740,D0740,Issue New York,Womens Apparel,1/7/2011,330,515,,Cocktail Dresses,8,10,0,green,,,
D0740,D0740,Issue New York,Womens Apparel,1/7/2011,330,515,,Cocktail Dresses,10,10,0,green,,,
D0740,D0740,Issue New York,Womens Apparel,1/7/2011,330,515,,Cocktail Dresses,12,10,0,green,,,
D0740,D0740,Issue New York,Womens Apparel,1/7/2011,330,515,,Cocktail Dresses,14,10,0,green,,,
D0740,D0740,Issue New York,Womens Apparel,1/7/2011,330,515,,Cocktail Dresses,16,10,0,green,,,
RE1073S,RE1073S,Issue New York,Womens Apparel,1/7/2011,330,535,,Cocktail Dresses,0,10,0,green.multi,,,
RE1073S,RE1073S,Issue New York,Womens Apparel,1/7/2011,330,535,,Cocktail Dresses,2,10,0,green.multi,,,
RE1073S,RE1073S,Issue New York,Womens Apparel,1/7/2011,330,535,,Cocktail Dresses,4,10,0,green.multi,,,
RE1073S,RE1073S,Issue New York,Womens Apparel,1/7/2011,330,535,,Cocktail Dresses,6,10,0,green.multi,,,
RE1073S,RE1073S,Issue New York,Womens Apparel,1/7/2011,330,535,,Cocktail Dresses,8,10,0,green.multi,,,
RE1073S,RE1073S,Issue New York,Womens Apparel,1/7/2011,330,535,,Cocktail Dresses,10,10,0,green.multi,,,
RE1073S,RE1073S,Issue New York,Womens Apparel,1/7/2011,330,535,,Cocktail Dresses,12,10,0,green.multi,,,
RE1073S,RE1073S,Issue New York,Womens Apparel,1/7/2011,330,535,,Cocktail Dresses,14,10,0,green.multi,,,
RE1073S,RE1073S,Issue New York,Womens Apparel,1/7/2011,330,535,,Cocktail Dresses,16,10,0,green.multi,,,
D0228,D0228,Issue New York,Womens Apparel,1/7/2011,450,715,,Evening Dresses,0,10,0,multi,,,
D0228,D0228,Issue New York,Womens Apparel,1/7/2011,450,715,,Evening Dresses,2,10,0,multi,,,
D0228,D0228,Issue New York,Womens Apparel,1/7/2011,450,715,,Evening Dresses,4,10,0,multi,,,
D0228,D0228,Issue New York,Womens Apparel,1/7/2011,450,715,,Evening Dresses,6,10,0,multi,,,
D0228,D0228,Issue New York,Womens Apparel,1/7/2011,450,715,,Evening Dresses,8,10,0,multi,,,
D0228,D0228,Issue New York,Womens Apparel,1/7/2011,450,715,,Evening Dresses,10,10,0,multi,,,
D0228,D0228,Issue New York,Womens Apparel,1/7/2011,450,715,,Evening Dresses,12,10,0,multi,,,
D0228,D0228,Issue New York,Womens Apparel,1/7/2011,450,715,,Evening Dresses,14,10,0,multi,,,
D0228,D0228,Issue New York,Womens Apparel,1/7/2011,450,715,,Evening Dresses,16,10,0,multi,,,
4664R,4664R,Issue New York,Womens Apparel,1/7/2011,350,535,,Evening Dresses,0,10,0,yellow.white,,,
4664R,4664R,Issue New York,Womens Apparel,1/7/2011,350,535,,Evening Dresses,2,10,0,yellow.white,,,
4664R,4664R,Issue New York,Womens Apparel,1/7/2011,350,535,,Evening Dresses,4,10,0,yellow.white,,,
4664R,4664R,Issue New York,Womens Apparel,1/7/2011,350,535,,Evening Dresses,6,10,0,yellow.white,,,
4664R,4664R,Issue New York,Womens Apparel,1/7/2011,350,535,,Evening Dresses,8,10,0,yellow.white,,,
4664R,4664R,Issue New York,Womens Apparel,1/7/2011,350,535,,Evening Dresses,10,10,0,yellow.white,,,
4664R,4664R,Issue New York,Womens Apparel,1/7/2011,350,535,,Evening Dresses,12,10,0,yellow.white,,,
4664R,4664R,Issue New York,Womens Apparel,1/7/2011,350,535,,Evening Dresses,14,10,0,yellow.white,,,
4664R,4664R,Issue New York,Womens Apparel,1/7/2011,350,535,,Evening Dresses,16,10,0,yellow.white,,,
A03T03919BB,A03T03919BB,Issue New York,Womens Apparel,1/7/2011,370,525,,Cocktail Dresses,0,10,0,lavender.multi,,,
A03T03919BB,A03T03919BB,Issue New York,Womens Apparel,1/7/2011,370,525,,Cocktail Dresses,2,10,0,lavender.multi,,,
A03T03919BB,A03T03919BB,Issue New York,Womens Apparel,1/7/2011,370,525,,Cocktail Dresses,4,10,0,lavender.multi,,,
A03T03919BB,A03T03919BB,Issue New York,Womens Apparel,1/7/2011,370,525,,Cocktail Dresses,6,10,0,lavender.multi,,,
A03T03919BB,A03T03919BB,Issue New York,Womens Apparel,1/7/2011,370,525,,Cocktail Dresses,8,10,0,lavender.multi,,,
A03T03919BB,A03T03919BB,Issue New York,Womens Apparel,1/7/2011,370,525,,Cocktail Dresses,10,10,0,lavender.multi,,,
A03T03919BB,A03T03919BB,Issue New York,Womens Apparel,1/7/2011,370,525,,Cocktail Dresses,12,10,0,lavender.multi,,,
A03T03919BB,A03T03919BB,Issue New York,Womens Apparel,1/7/2011,370,525,,Cocktail Dresses,14,10,0,lavender.multi,,,
A03T03919BB,A03T03919BB,Issue New York,Womens Apparel,1/7/2011,370,525,,Cocktail Dresses,16,10,0,lavender.multi,,,
D0637,D0637,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,0,10,0,white.multi,,,
D0637,D0637,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,2,10,0,white.multi,,,
D0637,D0637,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,4,10,0,white.multi,,,
D0637,D0637,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,6,10,0,white.multi,,,
D0637,D0637,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,8,10,0,white.multi,,,
D0637,D0637,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,10,10,0,white.multi,,,
D0637,D0637,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,12,10,0,white.multi,,,
D0637,D0637,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,14,10,0,white.multi,,,
D0637,D0637,Issue New York,Womens Apparel,1/7/2011,350,565,,Evening Dresses,16,10,0,white.multi,,,
D0468,D0468,Issue New York,Womens Apparel,1/7/2011,350,535,,Cocktail Dresses,0,10,0,blue,,,
D0468,D0468,Issue New York,Womens Apparel,1/7/2011,350,535,,Cocktail Dresses,2,10,0,blue,,,
D0468,D0468,Issue New York,Womens Apparel,1/7/2011,350,535,,Cocktail Dresses,4,10,0,blue,,,
D0468,D0468,Issue New York,Womens Apparel,1/7/2011,350,535,,Cocktail Dresses,6,10,0,blue,,,
D0468,D0468,Issue New York,Womens Apparel,1/7/2011,350,535,,Cocktail Dresses,8,10,0,blue,,,
D0468,D0468,Issue New York,Womens Apparel,1/7/2011,350,535,,Cocktail Dresses,10,10,0,blue,,,
D0468,D0468,Issue New York,Womens Apparel,1/7/2011,350,535,,Cocktail Dresses,12,10,0,blue,,,
D0468,D0468,Issue New York,Womens Apparel,1/7/2011,350,535,,Cocktail Dresses,14,10,0,blue,,,
D0468,D0468,Issue New York,Womens Apparel,1/7/2011,350,535,,Cocktail Dresses,16,10,0,blue,,,
D0688,D0688,Issue New York,Womens Apparel,1/7/2011,370,550,,Evening Dresses,0,10,0,blue.white,,,
D0688,D0688,Issue New York,Womens Apparel,1/7/2011,370,550,,Evening Dresses,2,10,0,blue.white,,,
D0688,D0688,Issue New York,Womens Apparel,1/7/2011,370,550,,Evening Dresses,4,10,0,blue.white,,,
D0688,D0688,Issue New York,Womens Apparel,1/7/2011,370,550,,Evening Dresses,6,10,0,blue.white,,,
D0688,D0688,Issue New York,Womens Apparel,1/7/2011,370,550,,Evening Dresses,8,10,0,blue.white,,,
D0688,D0688,Issue New York,Womens Apparel,1/7/2011,370,550,,Evening Dresses,10,10,0,blue.white,,,
D0688,D0688,Issue New York,Womens Apparel,1/7/2011,370,550,,Evening Dresses,12,10,0,blue.white,,,
D0688,D0688,Issue New York,Womens Apparel,1/7/2011,370,550,,Evening Dresses,14,10,0,blue.white,,,
D0688,D0688,Issue New York,Womens Apparel,1/7/2011,370,550,,Evening Dresses,16,10,0,blue.white,,,
D0601,D0601,Issue New York,Womens Apparel,1/7/2011,310,495,,Cocktail Dresses,0,10,0,white.multi,,,
D0601,D0601,Issue New York,Womens Apparel,1/7/2011,310,495,,Cocktail Dresses,2,10,0,white.multi,,,
D0601,D0601,Issue New York,Womens Apparel,1/7/2011,310,495,,Cocktail Dresses,4,10,0,white.multi,,,
D0601,D0601,Issue New York,Womens Apparel,1/7/2011,310,495,,Cocktail Dresses,6,10,0,white.multi,,,
D0601,D0601,Issue New York,Womens Apparel,1/7/2011,310,495,,Cocktail Dresses,8,10,0,white.multi,,,
D0601,D0601,Issue New York,Womens Apparel,1/7/2011,310,495,,Cocktail Dresses,10,10,0,white.multi,,,
D0601,D0601,Issue New York,Womens Apparel,1/7/2011,310,495,,Cocktail Dresses,12,10,0,white.multi,,,
D0601,D0601,Issue New York,Womens Apparel,1/7/2011,310,495,,Cocktail Dresses,14,10,0,white.multi,,,
D0601,D0601,Issue New York,Womens Apparel,1/7/2011,310,495,,Cocktail Dresses,16,10,0,white.multi,,,
D48,D48,Issue New York,Womens Apparel,1/7/2011,350,510,,Evening Dresses,0,10,0,blue,,,
D48,D48,Issue New York,Womens Apparel,1/7/2011,350,510,,Evening Dresses,2,10,0,blue,,,
D48,D48,Issue New York,Womens Apparel,1/7/2011,350,510,,Evening Dresses,4,10,0,blue,,,
D48,D48,Issue New York,Womens Apparel,1/7/2011,350,510,,Evening Dresses,6,10,0,blue,,,
D48,D48,Issue New York,Womens Apparel,1/7/2011,350,510,,Evening Dresses,8,10,0,blue,,,
D48,D48,Issue New York,Womens Apparel,1/7/2011,350,510,,Evening Dresses,10,10,0,blue,,,
D48,D48,Issue New York,Womens Apparel,1/7/2011,350,510,,Evening Dresses,12,10,0,blue,,,
D48,D48,Issue New York,Womens Apparel,1/7/2011,350,510,,Evening Dresses,14,10,0,blue,,,
D48,D48,Issue New York,Womens Apparel,1/7/2011,350,510,,Evening Dresses,16,10,0,blue,,,
70318M,70318M,Issue New York,Womens Apparel,1/7/2011,350,550,,Evening Dresses,0,10,0,black,,,
70318M,70318M,Issue New York,Womens Apparel,1/7/2011,350,550,,Evening Dresses,2,10,0,black,,,
70318M,70318M,Issue New York,Womens Apparel,1/7/2011,350,550,,Evening Dresses,4,10,0,black,,,
70318M,70318M,Issue New York,Womens Apparel,1/7/2011,350,550,,Evening Dresses,6,10,0,black,,,
70318M,70318M,Issue New York,Womens Apparel,1/7/2011,350,550,,Evening Dresses,8,10,0,black,,,
70318M,70318M,Issue New York,Womens Apparel,1/7/2011,350,550,,Evening Dresses,10,10,0,black,,,
70318M,70318M,Issue New York,Womens Apparel,1/7/2011,350,550,,Evening Dresses,12,10,0,black,,,
70318M,70318M,Issue New York,Womens Apparel,1/7/2011,350,550,,Evening Dresses,14,10,0,black,,,
70318M,70318M,Issue New York,Womens Apparel,1/7/2011,350,550,,Evening Dresses,16,10,0,black,,,
D0639,D0639,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,0,10,0,white.silver,,,
D0639,D0639,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,2,10,0,white.silver,,,
D0639,D0639,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,4,10,0,white.silver,,,
D0639,D0639,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,6,10,0,white.silver,,,
D0639,D0639,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,8,10,0,white.silver,,,
D0639,D0639,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,10,10,0,white.silver,,,
D0639,D0639,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,12,10,0,white.silver,,,
D0639,D0639,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,14,10,0,white.silver,,,
D0639,D0639,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,16,10,0,white.silver,,,
D0246,D0246,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,0,10,0,animal.print,,,
D0246,D0246,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,2,10,0,animal.print,,,
D0246,D0246,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,4,10,0,animal.print,,,
D0246,D0246,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,6,10,0,animal.print,,,
D0246,D0246,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,8,10,0,animal.print,,,
D0246,D0246,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,10,10,0,animal.print,,,
D0246,D0246,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,12,10,0,animal.print,,,
D0246,D0246,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,14,10,0,animal.print,,,
D0246,D0246,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,16,10,0,animal.print,,,
8014,8014,Issue New York,Womens Apparel,1/7/2011,310,525,,Cocktail Dresses,0,10,0,white.black,,,
8014,8014,Issue New York,Womens Apparel,1/7/2011,310,525,,Cocktail Dresses,2,10,0,white.black,,,
8014,8014,Issue New York,Womens Apparel,1/7/2011,310,525,,Cocktail Dresses,4,10,0,white.black,,,
8014,8014,Issue New York,Womens Apparel,1/7/2011,310,525,,Cocktail Dresses,6,10,0,white.black,,,
8014,8014,Issue New York,Womens Apparel,1/7/2011,310,525,,Cocktail Dresses,8,10,0,white.black,,,
8014,8014,Issue New York,Womens Apparel,1/7/2011,310,525,,Cocktail Dresses,10,10,0,white.black,,,
8014,8014,Issue New York,Womens Apparel,1/7/2011,310,525,,Cocktail Dresses,12,10,0,white.black,,,
8014,8014,Issue New York,Womens Apparel,1/7/2011,310,525,,Cocktail Dresses,14,10,0,white.black,,,
8014,8014,Issue New York,Womens Apparel,1/7/2011,310,525,,Cocktail Dresses,16,10,0,white.black,,,
4J7513N,4J7513N,Issue New York,Womens Apparel,1/7/2011,290,455,,Cocktail Dresses,0,10,0,black,,,
4J7513N,4J7513N,Issue New York,Womens Apparel,1/7/2011,290,455,,Cocktail Dresses,2,10,0,black,,,
4J7513N,4J7513N,Issue New York,Womens Apparel,1/7/2011,290,455,,Cocktail Dresses,4,10,0,black,,,
4J7513N,4J7513N,Issue New York,Womens Apparel,1/7/2011,290,455,,Cocktail Dresses,6,10,0,black,,,
4J7513N,4J7513N,Issue New York,Womens Apparel,1/7/2011,290,455,,Cocktail Dresses,8,10,0,black,,,
4J7513N,4J7513N,Issue New York,Womens Apparel,1/7/2011,290,455,,Cocktail Dresses,10,10,0,black,,,
4J7513N,4J7513N,Issue New York,Womens Apparel,1/7/2011,290,455,,Cocktail Dresses,12,10,0,black,,,
4J7513N,4J7513N,Issue New York,Womens Apparel,1/7/2011,290,455,,Cocktail Dresses,14,10,0,black,,,
4J7513N,4J7513N,Issue New York,Womens Apparel,1/7/2011,290,455,,Cocktail Dresses,16,10,0,black,,,
RT-890,RT-890,Issue New York,Womens Apparel,1/7/2011,330,475,,Cocktail Dresses,0,10,0,black,,,
RT-890,RT-890,Issue New York,Womens Apparel,1/7/2011,330,475,,Cocktail Dresses,2,10,0,black,,,
RT-890,RT-890,Issue New York,Womens Apparel,1/7/2011,330,475,,Cocktail Dresses,4,10,0,black,,,
RT-890,RT-890,Issue New York,Womens Apparel,1/7/2011,330,475,,Cocktail Dresses,6,10,0,black,,,
RT-890,RT-890,Issue New York,Womens Apparel,1/7/2011,330,475,,Cocktail Dresses,8,10,0,black,,,
RT-890,RT-890,Issue New York,Womens Apparel,1/7/2011,330,475,,Cocktail Dresses,10,10,0,black,,,
RT-890,RT-890,Issue New York,Womens Apparel,1/7/2011,330,475,,Cocktail Dresses,12,10,0,black,,,
RT-890,RT-890,Issue New York,Womens Apparel,1/7/2011,330,475,,Cocktail Dresses,14,10,0,black,,,
RT-890,RT-890,Issue New York,Womens Apparel,1/7/2011,330,475,,Cocktail Dresses,16,10,0,black,,,
D0307,D0307,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,0,10,0,white.black,,,
D0307,D0307,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,2,10,0,white.black,,,
D0307,D0307,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,4,10,0,white.black,,,
D0307,D0307,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,6,10,0,white.black,,,
D0307,D0307,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,8,10,0,white.black,,,
D0307,D0307,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,10,10,0,white.black,,,
D0307,D0307,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,12,10,0,white.black,,,
D0307,D0307,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,14,10,0,white.black,,,
D0307,D0307,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,16,10,0,white.black,,,
3J75C50,3J75C50,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,0,10,0,black,,,
3J75C50,3J75C50,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,2,10,0,black,,,
3J75C50,3J75C50,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,4,10,0,black,,,
3J75C50,3J75C50,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,6,10,0,black,,,
3J75C50,3J75C50,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,8,10,0,black,,,
3J75C50,3J75C50,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,10,10,0,black,,,
3J75C50,3J75C50,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,12,10,0,black,,,
3J75C50,3J75C50,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,14,10,0,black,,,
3J75C50,3J75C50,Issue New York,Womens Apparel,1/7/2011,290,435,,Cocktail Dresses,16,10,0,black,,,
D0742,D0742,Issue New York,Womens Apparel,1/7/2011,450,625,,Cocktail Dresses,0,10,0,black,,,
D0742,D0742,Issue New York,Womens Apparel,1/7/2011,450,625,,Cocktail Dresses,2,10,0,black,,,
D0742,D0742,Issue New York,Womens Apparel,1/7/2011,450,625,,Cocktail Dresses,4,10,0,black,,,
D0742,D0742,Issue New York,Womens Apparel,1/7/2011,450,625,,Cocktail Dresses,6,10,0,black,,,
D0742,D0742,Issue New York,Womens Apparel,1/7/2011,450,625,,Cocktail Dresses,8,10,0,black,,,
D0742,D0742,Issue New York,Womens Apparel,1/7/2011,450,625,,Cocktail Dresses,10,10,0,black,,,
D0742,D0742,Issue New York,Womens Apparel,1/7/2011,450,625,,Cocktail Dresses,12,10,0,black,,,
D0742,D0742,Issue New York,Womens Apparel,1/7/2011,450,625,,Cocktail Dresses,14,10,0,black,,,
D0742,D0742,Issue New York,Womens Apparel,1/7/2011,450,625,,Cocktail Dresses,16,10,0,black,,,
JF-5003,JF-5003,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,0,10,0,brown,,,
JF-5003,JF-5003,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,2,10,0,brown,,,
JF-5003,JF-5003,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,4,10,0,brown,,,
JF-5003,JF-5003,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,6,10,0,brown,,,
JF-5003,JF-5003,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,8,10,0,brown,,,
JF-5003,JF-5003,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,10,10,0,brown,,,
JF-5003,JF-5003,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,12,10,0,brown,,,
JF-5003,JF-5003,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,14,10,0,brown,,,
JF-5003,JF-5003,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,16,10,0,brown,,,
A03103919BB,A03103919BB,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,0,10,0,black,,,
A03103919BB,A03103919BB,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,2,10,0,black,,,
A03103919BB,A03103919BB,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,4,10,0,black,,,
A03103919BB,A03103919BB,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,6,10,0,black,,,
A03103919BB,A03103919BB,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,8,10,0,black,,,
A03103919BB,A03103919BB,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,10,10,0,black,,,
A03103919BB,A03103919BB,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,12,10,0,black,,,
A03103919BB,A03103919BB,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,14,10,0,black,,,
A03103919BB,A03103919BB,Issue New York,Womens Apparel,1/7/2011,370,535,,Cocktail Dresses,16,10,0,black,,,
A03018039130NN,A03018039130NN,Issue New York,Womens Apparel,1/7/2011,390,550,,Evening Dresses,0,10,0,silver.multi,,,
A03018039130NN,A03018039130NN,Issue New York,Womens Apparel,1/7/2011,390,550,,Evening Dresses,2,10,0,silver.multi,,,
A03018039130NN,A03018039130NN,Issue New York,Womens Apparel,1/7/2011,390,550,,Evening Dresses,4,10,0,silver.multi,,,
A03018039130NN,A03018039130NN,Issue New York,Womens Apparel,1/7/2011,390,550,,Evening Dresses,6,10,0,silver.multi,,,
A03018039130NN,A03018039130NN,Issue New York,Womens Apparel,1/7/2011,390,550,,Evening Dresses,8,10,0,silver.multi,,,
A03018039130NN,A03018039130NN,Issue New York,Womens Apparel,1/7/2011,390,550,,Evening Dresses,10,10,0,silver.multi,,,
A03018039130NN,A03018039130NN,Issue New York,Womens Apparel,1/7/2011,390,550,,Evening Dresses,12,10,0,silver.multi,,,
A03018039130NN,A03018039130NN,Issue New York,Womens Apparel,1/7/2011,390,550,,Evening Dresses,14,10,0,silver.multi,,,
A03018039130NN,A03018039130NN,Issue New York,Womens Apparel,1/7/2011,390,550,,Evening Dresses,16,10,0,silver.multi,,,
8016,8016,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,0,10,0,white,,,
8016,8016,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,2,10,0,white,,,
8016,8016,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,4,10,0,white,,,
8016,8016,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,6,10,0,white,,,
8016,8016,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,8,10,0,white,,,
8016,8016,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,10,10,0,white,,,
8016,8016,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,12,10,0,white,,,
8016,8016,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,14,10,0,white,,,
8016,8016,Issue New York,Womens Apparel,1/7/2011,310,465,,Cocktail Dresses,16,10,0,white,,,
A0361,A0361,Issue New York,Womens Apparel,1/7/2011,390,535,,Cocktail Dresses,0,10,0,black,,,
A0361,A0361,Issue New York,Womens Apparel,1/7/2011,390,535,,Cocktail Dresses,2,10,0,black,,,
A0361,A0361,Issue New York,Womens Apparel,1/7/2011,390,535,,Cocktail Dresses,4,10,0,black,,,
A0361,A0361,Issue New York,Womens Apparel,1/7/2011,390,535,,Cocktail Dresses,6,10,0,black,,,
A0361,A0361,Issue New York,Womens Apparel,1/7/2011,390,535,,Cocktail Dresses,8,10,0,black,,,
A0361,A0361,Issue New York,Womens Apparel,1/7/2011,390,535,,Cocktail Dresses,10,10,0,black,,,
A0361,A0361,Issue New York,Womens Apparel,1/7/2011,390,535,,Cocktail Dresses,12,10,0,black,,,
A0361,A0361,Issue New York,Womens Apparel,1/7/2011,390,535,,Cocktail Dresses,14,10,0,black,,,
A0361,A0361,Issue New York,Womens Apparel,1/7/2011,390,535,,Cocktail Dresses,16,10,0,black,,,
A03AT039100NG,A03AT039100NG,Issue New York,Womens Apparel,1/7/2011,370,515,,Cocktail Dresses,0,10,0,brown.black,,,
A03AT039100NG,A03AT039100NG,Issue New York,Womens Apparel,1/7/2011,370,515,,Cocktail Dresses,2,10,0,brown.black,,,
A03AT039100NG,A03AT039100NG,Issue New York,Womens Apparel,1/7/2011,370,515,,Cocktail Dresses,4,10,0,brown.black,,,
A03AT039100NG,A03AT039100NG,Issue New York,Womens Apparel,1/7/2011,370,515,,Cocktail Dresses,6,10,0,brown.black,,,
A03AT039100NG,A03AT039100NG,Issue New York,Womens Apparel,1/7/2011,370,515,,Cocktail Dresses,8,10,0,brown.black,,,
A03AT039100NG,A03AT039100NG,Issue New York,Womens Apparel,1/7/2011,370,515,,Cocktail Dresses,10,10,0,brown.black,,,
A03AT039100NG,A03AT039100NG,Issue New York,Womens Apparel,1/7/2011,370,515,,Cocktail Dresses,12,10,0,brown.black,,,
A03AT039100NG,A03AT039100NG,Issue New York,Womens Apparel,1/7/2011,370,515,,Cocktail Dresses,14,10,0,brown.black,,,
A03AT039100NG,A03AT039100NG,Issue New York,Womens Apparel,1/7/2011,370,515,,Cocktail Dresses,16,10,0,brown.black,,,
8999,8999,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,0,10,0,red,,,
8999,8999,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,2,10,0,red,,,
8999,8999,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,4,10,0,red,,,
8999,8999,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,6,10,0,red,,,
8999,8999,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,8,10,0,red,,,
8999,8999,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,10,10,0,red,,,
8999,8999,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,12,10,0,red,,,
8999,8999,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,14,10,0,red,,,
8999,8999,Issue New York,Womens Apparel,1/7/2011,310,455,,Cocktail Dresses,16,10,0,red,,,
81350,81350,Issue New York,Womens Apparel,1/7/2011,370,550,,Evening Dresses,0,10,0,silver,,,
